date,pickup_limit,rent_limit,ratings_total,trips,request_limit,not_available,availability,return_limit,price_per_day,car_id,car_disabled
2019-03-13,0,0,10,9,1,0,"This car must be requested at least 3 days in advance at this location",0,146,420,0
2019-03-13,0,0,79,119,0,1,"This car isn’t available",0,47,447,0
2019-03-13,0,0,44,59,0,1,"This car isn’t available",0,35,460,0
2019-03-13,0,0,3,3,0,1,"This car isn’t available",0,26,475,0
2019-03-13,0,0,79,115,0,0,none,0,99,1461,0
2019-03-13,0,0,29,50,0,1,"This car isn’t available",0,42,1483,0
2019-03-13,0,0,none,none,0,0,none,0,none,518,0
2019-03-13,0,0,15,19,0,1,"This car isn’t available",0,26,1500,0
2019-03-13,0,0,19,29,0,1,"This car isn’t available",0,55,532,0
2019-03-13,0,0,44,54,0,1,"This car isn’t available",0,49,547,0
2019-03-13,0,0,4,6,0,1,"This car isn’t available",0,37,1540,0
2019-03-13,0,0,72,82,0,1,"This car isn’t available",0,28,1543,0
2019-03-13,0,0,29,29,0,1,"This car isn’t available",0,25,568,0
2019-03-13,0,0,19,23,0,1,"This car isn’t available",0,60,1569,0
2019-03-13,1,0,28,27,0,0,"The owner isn’t available for pickup or return from Mar 13 at 1:00 PM to Mar 14 at 11:00 AM",1,51,596,0
2019-03-13,0,0,20,25,0,0,none,0,49,593,0
2019-03-13,0,0,none,none,0,1,"This car isn’t available",0,99,1604,0
2019-03-13,0,0,28,31,0,1,"This car isn’t available",0,69,1600,0
2019-03-13,0,0,20,24,0,1,"This car isn’t available",0,46,1631,0
2019-03-13,0,0,136,156,0,1,"This car isn’t available",0,37,641,0
2019-03-13,0,0,26,36,0,1,"This car isn’t available",0,39,1630,0
2019-03-13,0,0,51,73,0,0,none,0,33,651,0
2019-03-13,0,0,169,191,0,1,"This car isn’t available",0,28,1670,0
2019-03-13,0,0,3,2,0,0,none,0,62,1674,0
2019-03-13,0,0,5,9,0,1,"This car isn’t available",0,189,690,0
2019-03-13,0,0,11,12,0,0,none,0,218,1691,0
2019-03-13,0,0,11,11,0,0,none,0,100,698,0
2019-03-13,0,0,none,none,0,0,none,0,70,708,0
2019-03-13,0,0,none,1,0,1,"This car isn’t available",0,71,1715,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,107,1744,0
2019-03-13,0,0,44,53,0,1,"This car isn’t available",0,327,1752,0
2019-03-13,0,0,3,4,0,1,"This car isn’t available",0,32,726,0
2019-03-13,0,0,28,30,0,0,none,0,58,736,0
2019-03-13,0,0,27,32,0,1,"This car isn’t available",0,41,762,0
2019-03-13,0,0,2,3,0,0,none,0,43,1796,0
2019-03-13,0,0,2,2,0,0,none,0,45,1802,0
2019-03-13,0,0,73,89,0,1,"This car isn’t available",0,29,1450,0
2019-03-13,0,0,8,9,0,1,"This car isn’t available",0,59,1456,0
2019-03-16,0,0,20,22,0,1,"This car isn’t available",0,25,791,0
2019-03-16,0,0,13,12,0,0,none,0,32,2163,0
2019-03-16,0,0,31,38,0,0,none,0,28,1835,0
2019-03-16,0,0,42,42,0,1,"This car isn’t available",0,41,14,0
2019-03-16,0,0,7,9,0,1,"This car isn’t available",0,32,810,0
2019-03-16,0,0,7,4,0,1,"This car isn’t available",0,70,1846,0
2019-03-16,0,0,13,14,0,1,"This car isn’t available",0,97,832,0
2019-03-16,0,0,28,36,0,1,"This car isn’t available",0,139,870,0
2019-03-16,0,0,41,45,0,1,"This car isn’t available",0,34,877,0
2019-03-16,0,0,none,none,0,0,none,0,60,898,0
2019-03-16,0,0,5,6,0,1,"This car isn’t available",0,29,926,0
2019-03-16,0,0,154,205,0,1,"This car isn’t available",0,32,26,0
2019-03-16,0,0,27,29,0,1,"This car isn’t available",0,49,39,0
2019-03-16,0,0,88,100,0,1,"This car isn’t available",0,48,58,0
2019-03-16,0,0,2,2,0,0,none,0,81,65,0
2019-03-16,0,0,47,53,0,1,"This car isn’t available",0,61,56,0
2019-03-16,0,0,24,25,0,1,"This car isn’t available",0,88,72,0
2019-03-16,0,0,none,none,0,0,none,0,32,975,0
2019-03-16,0,0,77,107,0,1,"This car isn’t available",0,49,91,0
2019-03-16,0,0,27,32,0,0,none,0,372,990,0
2019-03-16,0,0,32,37,0,1,"This car isn’t available",0,51,1013,0
2019-03-16,0,0,14,17,0,0,none,0,69,105,0
2019-03-16,0,0,26,36,0,1,"This car isn’t available",0,39,110,0
2019-03-16,0,0,16,18,0,1,"This car isn’t available",0,73,120,0
2019-03-16,0,0,14,28,0,0,none,0,45,140,0
2019-03-16,0,0,19,21,0,1,"This car isn’t available",0,50,1030,0
2019-03-16,0,0,33,39,0,1,"This car isn’t available",0,78,1058,0
2019-03-16,0,0,23,25,0,0,none,0,200,1064,0
2019-03-16,0,0,24,31,0,1,"This car isn’t available",0,39,1069,0
2019-03-16,0,0,66,97,0,1,"This car isn’t available",0,65,151,0
2019-03-16,0,0,46,50,0,1,"This car isn’t available",0,99,1091,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,71,2202,0
2019-03-16,0,0,30,36,0,1,"This car isn’t available",0,51,1112,0
2019-03-16,0,0,25,24,0,1,"This car isn’t available",0,28,1123,0
2019-03-16,0,0,43,60,0,1,"This car isn’t available",0,55,185,0
2019-03-16,0,0,9,11,0,1,"This car isn’t available",0,45,199,0
2019-03-16,0,0,9,10,0,1,"This car isn’t available",0,78,1935,0
2019-03-16,0,0,10,13,0,0,none,0,24,1171,0
2019-03-16,0,0,26,32,0,1,"This car isn’t available",0,29,210,0
2019-03-16,0,0,3,3,0,1,"This car isn’t available",0,32,221,0
2019-03-16,0,0,8,10,0,1,"This car isn’t available",0,28,231,0
2019-03-16,0,1,20,20,0,0,"This car must be rented for at least 2 weeks.",0,36,1199,0
2019-03-16,0,0,39,60,0,1,"This car isn’t available",0,26,1206,0
2019-03-16,0,0,78,104,0,1,"This car isn’t available",0,26,242,0
2019-03-16,0,0,7,7,0,0,none,0,45,1225,0
2019-03-16,0,0,49,57,0,0,none,0,85,1239,0
2019-03-16,0,0,3,3,0,0,none,0,100,259,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,150,279,0
2019-03-16,0,0,2,2,0,0,none,0,55,1254,0
2019-03-16,0,0,35,37,0,1,"This car isn’t available",0,78,1263,0
2019-03-16,0,0,30,34,0,1,"This car isn’t available",0,35,1966,0
2019-03-16,0,0,120,143,0,1,"This car isn’t available",0,30,309,0
2019-03-16,0,0,10,10,0,1,"This car isn’t available",0,30,322,0
2019-03-16,0,0,33,40,0,0,none,0,35,332,0
2019-03-16,0,0,15,17,0,1,"This car isn’t available",0,70,335,0
2019-03-16,0,0,29,35,0,1,"This car isn’t available",0,38,349,0
2019-03-16,0,0,17,22,0,1,"This car isn’t available",0,114,343,0
2019-03-16,0,0,6,11,0,1,"This car isn’t available",0,109,1350,0
2019-03-16,0,0,48,56,0,1,"This car isn’t available",0,125,1330,0
2019-03-16,0,0,13,17,0,0,none,0,108,386,0
2019-03-16,0,0,77,97,0,0,none,0,39,367,0
2019-03-16,0,0,15,16,1,0,"This car must be requested at least 2 days in advance at this location",0,69,372,0
2019-03-16,0,0,6,6,0,0,"This vehicle has been disabled by the owner",0,299,1392,1
2019-03-16,0,0,12,25,0,0,"This vehicle has been disabled by the owner",0,46,398,1
2019-03-16,0,0,140,161,0,1,"This car isn’t available",0,37,404,0
2019-03-16,0,0,71,75,0,1,"This car isn’t available",0,46,413,0
2019-03-16,0,0,6,6,0,1,"This car isn’t available",0,33,421,0
2019-03-16,0,0,24,25,0,1,"This car isn’t available",0,86,2030,0
2019-03-16,0,0,none,none,0,0,none,0,64,2035,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 2 days in advance at this location",0,65,1429,0
2019-03-16,0,0,25,37,0,0,none,0,28,1440,0
2019-03-16,0,0,7,10,0,0,none,0,79,456,0
2019-03-16,0,0,4,3,0,1,"This car isn’t available",0,50,2041,0
2019-03-16,0,0,7,9,0,0,none,0,35,486,0
2019-03-16,0,0,97,126,0,1,"This car isn’t available",0,174,1472,0
2019-03-16,0,0,21,23,0,1,"This car isn’t available",0,26,2047,0
2019-03-16,0,0,15,21,0,1,"This car isn’t available",0,28,2050,0
2019-03-16,0,0,59,77,0,0,none,0,32,506,0
2019-03-16,1,0,none,4,0,0,"The owner is available for pickup from 5:00 PM to 11:30 PM on Saturdays",0,49,2054,0
2019-03-16,0,0,15,15,0,0,none,0,299,538,0
2019-03-16,1,0,none,2,0,0,"The owner is available for pickup from 12:00 AM to 6:00 AM and 1:00 PM to 11:30 PM on Saturdays",0,42,543,0
2019-03-16,0,0,15,17,0,1,"This car isn’t available",0,31,1511,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,24,1516,0
2019-03-16,0,0,42,67,0,1,"This car isn’t available",0,34,569,0
2019-03-16,0,0,23,32,0,1,"This car isn’t available",0,49,567,0
2019-03-16,0,0,26,28,0,1,"This car isn’t available",0,45,1562,0
2019-03-16,0,0,27,31,0,1,"This car isn’t available",0,37,1567,0
2019-03-16,0,0,98,109,0,1,"This car isn’t available",0,134,1579,0
2019-03-16,0,0,20,25,0,0,none,0,49,593,0
2019-03-16,0,0,76,92,0,0,none,0,197,1586,0
2019-03-16,0,0,31,33,0,1,"This car isn’t available",0,39,619,0
2019-03-16,0,0,8,7,0,1,"This car isn’t available",0,59,1610,0
2019-03-16,0,0,51,59,0,1,"This car isn’t available",0,41,634,0
2019-03-16,1,0,none,1,0,0,"The owner isn’t available for pickup or return from Mar 14 at 10:00 AM to Mar 18 at 10:00 AM",1,43,1623,0
2019-03-16,0,0,37,55,0,1,"This car isn’t available",0,79,1646,0
2019-03-16,0,0,30,47,0,1,"This car isn’t available",0,31,647,0
2019-03-16,0,0,46,55,0,1,"This car isn’t available",0,38,665,0
2019-03-16,0,0,23,27,0,0,none,0,72,1658,0
2019-03-16,0,0,169,192,0,1,"This car isn’t available",0,29,1670,0
2019-03-16,0,0,46,53,0,1,"This car isn’t available",0,60,1677,0
2019-03-16,0,0,45,53,0,1,"This car isn’t available",0,29,2286,0
2019-03-16,0,0,44,54,0,1,"This car isn’t available",0,25,1697,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 2 days in advance at this location",0,89,721,0
2019-03-16,0,0,41,62,0,1,"This car isn’t available",0,50,1730,0
2019-03-16,0,0,7,7,0,1,"This car isn’t available",0,99,1737,0
2019-03-16,1,0,none,3,0,0,"The owner is available for pickup from 5:00 AM to 7:30 AM and 3:30 PM to 8:30 PM on Sundays",0,65,1759,0
2019-03-16,0,0,64,71,0,1,"This car isn’t available",0,37,1754,0
2019-03-16,1,0,60,65,0,0,"The owner isn’t available for pickup or return from Mar 14 at 12:00 PM to Mar 26 at 12:00 PM",1,39,728,0
2019-03-16,0,0,3,3,0,1,"This car isn’t available",0,62,771,0
2019-03-16,0,0,38,43,0,1,"This car isn’t available",0,38,754,0
2019-03-16,0,0,2,3,0,0,none,0,45,1796,0
2019-03-16,0,0,8,7,0,1,"This car isn’t available",0,41,2298,0
2019-03-16,0,0,none,none,0,0,none,0,48,2305,0
2019-03-16,0,0,10,17,0,1,"This car isn’t available",0,43,709,0
2019-03-16,0,0,9,9,0,0,"This vehicle has been disabled by the owner",0,115,717,1
2019-03-16,0,0,89,121,0,1,"This car isn’t available",0,43,2,0
2019-03-16,0,0,52,71,0,1,"This car isn’t available",0,29,784,0
2019-03-16,0,0,7,7,0,1,"This car isn’t available",0,84,2306,0
2019-03-16,0,0,2,2,0,1,"This car isn’t available",0,55,2174,0
2019-03-16,0,0,2,2,0,1,"This car isn’t available",0,126,22,0
2019-03-16,0,0,51,58,0,0,none,0,32,829,0
2019-03-16,0,0,39,43,0,1,"This car isn’t available",0,55,847,0
2019-03-16,0,0,27,29,0,1,"This car isn’t available",0,68,842,0
2019-03-16,0,0,28,37,0,1,"This car isn’t available",0,139,870,0
2019-03-16,0,0,82,121,0,1,"This car isn’t available",0,40,891,0
2019-03-16,0,0,143,202,0,0,none,0,99,910,0
2019-03-16,0,0,5,6,0,0,none,0,29,926,0
2019-03-16,0,0,154,205,0,1,"This car isn’t available",0,32,26,0
2019-03-16,0,0,8,10,0,1,"This car isn’t available",0,55,32,0
2019-03-16,0,0,5,8,0,0,none,0,36,54,0
2019-03-16,0,0,16,16,0,1,"This car isn’t available",0,39,951,0
2019-03-16,0,0,8,6,0,0,none,0,50,961,0
2019-03-16,0,0,4,4,0,1,"This car isn’t available",0,35,973,0
2019-03-16,0,0,none,none,0,0,none,0,98,74,0
2019-03-16,0,0,77,107,0,1,"This car isn’t available",0,49,91,0
2019-03-16,0,0,40,51,0,0,none,0,98,995,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,448,1006,0
2019-03-16,0,0,34,45,0,1,"This car isn’t available",0,64,1021,0
2019-03-16,0,0,8,13,0,1,"This car isn’t available",0,39,119,0
2019-03-16,0,0,48,59,0,0,none,0,35,138,0
2019-03-16,0,0,113,137,0,0,none,0,47,1900,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,70,1035,0
2019-03-16,0,0,42,55,0,0,none,0,83,1055,0
2019-03-16,0,0,42,49,0,1,"This car isn’t available",0,49,1065,0
2019-03-16,0,1,none,1,0,0,"This car can be rented for 3 days at most.",0,68,1912,0
2019-03-16,0,0,66,97,0,1,"This car isn’t available",0,65,151,0
2019-03-16,0,0,8,8,0,0,none,0,55,1092,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,44,173,0
2019-03-16,0,0,none,1,0,0,none,0,40,1106,0
2019-03-16,0,0,33,34,0,1,"This car isn’t available",0,39,1926,0
2019-03-16,0,0,101,132,0,1,"This car isn’t available",0,47,1128,0
2019-03-16,0,0,29,33,0,1,"This car isn’t available",0,55,198,0
2019-03-16,0,0,35,39,0,1,"This car isn’t available",0,42,208,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,89,1160,0
2019-03-16,0,0,20,22,0,1,"This car isn’t available",0,50,217,0
2019-03-16,0,0,16,17,0,1,"This car isn’t available",0,59,1946,0
2019-03-16,0,0,9,8,0,0,"This vehicle has been disabled by the owner",0,90,1190,1
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,70,1195,0
2019-03-16,0,0,53,52,0,0,"This vehicle has been disabled by the owner",0,139,238,1
2019-03-16,0,0,146,217,0,0,none,0,99,1217,0
2019-03-16,0,0,20,24,0,0,none,0,100,253,0
2019-03-16,0,0,61,81,0,1,"This car isn’t available",0,47,1233,0
2019-03-16,0,0,11,13,0,1,"This car isn’t available",0,38,1962,0
2019-03-16,0,0,12,17,0,1,"This car isn’t available",0,40,283,0
2019-03-16,0,0,none,7,0,0,none,0,80,282,0
2019-03-16,0,0,6,7,0,1,"This car isn’t available",0,63,1258,0
2019-03-16,0,0,23,31,0,0,"This vehicle has been disabled by the owner",0,30,1264,1
2019-03-16,0,0,29,42,0,1,"This car isn’t available",0,34,1275,0
2019-03-16,0,0,89,102,0,1,"This car isn’t available",0,101,1282,0
2019-03-16,0,0,13,13,0,1,"This car isn’t available",0,43,2233,0
2019-03-16,0,0,2,3,0,1,"This car isn’t available",0,35,2235,0
2019-03-16,0,0,9,10,0,1,"This car isn’t available",0,23,338,0
2019-03-16,0,0,22,23,0,0,none,0,40,1981,0
2019-03-16,0,0,none,none,0,0,none,0,75,1324,0
2019-03-16,0,0,23,34,0,0,none,0,34,1335,0
2019-03-16,0,0,2,1,0,1,"This car isn’t available",0,65,1343,0
2019-03-16,0,0,5,8,0,1,"This car isn’t available",0,51,1358,0
2019-03-16,0,0,24,29,0,0,none,0,39,371,0
2019-03-16,0,0,93,134,0,1,"This car isn’t available",0,39,393,0
2019-03-16,0,0,3,1,0,1,"This car isn’t available",0,39,2006,0
2019-03-16,0,0,31,46,0,1,"This car isn’t available",0,27,2011,0
2019-03-16,0,0,5,6,0,1,"This car isn’t available",0,36,1389,0
2019-03-16,0,0,33,50,0,1,"This car isn’t available",0,33,410,0
2019-03-16,0,0,38,60,0,1,"This car isn’t available",0,59,431,0
2019-03-16,0,0,none,1,0,0,none,0,38,423,0
2019-03-16,0,0,2,1,0,1,"This car isn’t available",0,100,1413,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 2 days in advance at this location",0,65,1429,0
2019-03-16,0,0,5,7,0,1,"This car isn’t available",0,39,1437,0
2019-03-16,0,0,3,3,0,1,"This car isn’t available",0,26,475,0
2019-03-16,0,0,37,62,0,1,"This car isn’t available",0,39,484,0
2019-03-16,0,0,45,61,0,1,"This car isn’t available",0,26,1452,0
2019-03-16,0,0,79,115,0,0,none,0,99,1461,0
2019-03-16,0,0,29,34,0,0,none,0,36,1469,0
2019-03-16,0,0,48,55,0,1,"This car isn’t available",0,49,1489,0
2019-03-16,0,0,29,32,0,0,"This vehicle has been disabled by the owner",0,84,508,1
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,150,1494,0
2019-03-16,0,0,28,44,0,1,"This car isn’t available",0,55,537,0
2019-03-16,0,0,21,26,0,1,"This car isn’t available",0,36,1505,0
2019-03-16,0,0,28,34,0,1,"This car isn’t available",0,49,560,0
2019-03-16,1,0,41,53,0,0,"The owner is available for pickup from 4:00 PM to 10:00 PM on Sundays",0,29,2063,0
2019-03-16,0,0,18,15,0,1,"This car isn’t available",0,59,2065,0
2019-03-16,0,0,17,15,0,1,"This car isn’t available",0,20,1553,0
2019-03-16,0,0,none,2,0,1,"This car isn’t available",0,62,1558,0
2019-03-16,0,0,27,27,0,1,"This car isn’t available",0,54,2270,0
2019-03-16,0,0,17,26,0,1,"This car isn’t available",0,41,585,0
2019-03-16,0,0,78,109,0,0,none,0,39,589,0
2019-03-16,0,0,14,15,0,1,"This car isn’t available",0,29,2085,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,56,2279,0
2019-03-16,1,0,none,none,0,0,"The owner isn’t available for pickup or return from Mar 12 at 10:00 PM to Mar 20 at 10:00 PM",1,219,2276,0
2019-03-16,0,0,40,40,0,1,"This car isn’t available",0,110,625,0
2019-03-16,0,0,137,156,0,1,"This car isn’t available",0,37,641,0
2019-03-16,0,0,59,77,0,1,"This car isn’t available",0,34,1635,0
2019-03-16,0,0,26,37,0,1,"This car isn’t available",0,37,1630,0
2019-03-16,0,0,73,88,0,1,"This car isn’t available",0,29,653,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 2 days in advance at this location",0,999,2101,0
2019-03-16,0,0,none,1,0,0,none,0,40,1663,0
2019-03-16,0,0,10,10,0,1,"This car isn’t available",0,169,1669,0
2019-03-16,0,0,122,129,0,1,"This car isn’t available",0,56,684,0
2019-03-16,0,0,7,7,0,1,"This car isn’t available",0,45,2289,0
2019-03-16,0,0,none,3,0,1,"This car isn’t available",0,60,2126,0
2019-03-16,0,0,46,57,0,1,"This car isn’t available",0,32,2128,0
2019-03-16,0,0,78,123,0,1,"This car isn’t available",0,45,1731,0
2019-03-16,0,0,2,1,0,0,none,0,75,1742,0
2019-03-16,1,0,43,51,0,0,"The owner is available for pickup from 12:00 PM to 10:00 PM on Sundays",0,28,1763,0
2019-03-16,1,0,60,65,0,0,"The owner isn’t available for pickup or return from Mar 14 at 12:00 PM to Mar 26 at 12:00 PM",1,39,728,0
2019-03-16,0,0,51,59,0,1,"This car isn’t available",0,49,730,0
2019-03-16,0,0,14,24,0,1,"This car isn’t available",0,29,739,0
2019-03-16,1,0,2,1,0,0,"The owner isn’t available for pickup or return from Mar 13 at 2:00 AM to May 31 at 12:00 AM",1,24,756,0
2019-03-16,0,0,52,65,0,1,"This car isn’t available",0,55,1794,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,27,2343,0
2019-03-16,0,0,2,2,0,0,none,0,35,1814,0
2019-03-16,0,0,23,25,0,1,"This car isn’t available",0,59,1699,0
2019-03-16,0,0,23,28,0,1,"This car isn’t available",0,92,1695,0
2019-03-13,0,0,125,138,0,0,none,0,31,9,0
2019-03-13,0,0,109,130,0,0,none,0,87,6,0
2019-03-13,0,0,none,2,0,0,none,0,99,808,0
2019-03-13,0,0,58,62,0,1,"This car isn’t available",0,22,818,0
2019-03-13,0,0,37,45,0,1,"This car isn’t available",0,60,851,0
2019-03-13,0,0,28,36,0,1,"This car isn’t available",0,144,870,0
2019-03-13,0,0,57,62,0,1,"This car isn’t available",0,33,892,0
2019-03-13,0,0,53,63,0,1,"This car isn’t available",0,44,866,0
2019-03-13,0,0,58,69,0,1,"This car isn’t available",0,30,911,0
2019-03-13,1,0,50,61,0,0,"The owner isn’t available for pickup or return from Mar 20 at 8:00 AM to Mar 20 at 11:00 AM",1,104,40,0
2019-03-13,0,0,none,none,0,0,none,0,29,45,0
2019-03-13,0,0,9,10,0,1,"This car isn’t available",0,27,945,0
2019-03-13,0,0,35,35,0,1,"This car isn’t available",0,43,953,0
2019-03-13,0,0,25,30,0,1,"This car isn’t available",0,26,69,0
2019-03-13,0,0,53,58,0,0,none,0,550,984,0
2019-03-13,0,0,2,1,0,1,"This car isn’t available",0,69,89,0
2019-03-13,0,0,7,8,0,1,"This car isn’t available",0,80,109,0
2019-03-13,0,0,86,103,0,0,none,0,98,99,0
2019-03-13,0,0,6,7,1,0,"This car must be requested at least 1 day in advance at this location",0,67,108,0
2019-03-13,0,0,42,66,0,0,none,0,36,137,0
2019-03-13,0,0,15,16,0,1,"This car isn’t available",0,36,1032,0
2019-03-13,0,0,41,43,0,1,"This car isn’t available",0,115,1059,0
2019-03-13,0,0,none,none,0,1,"This car isn’t available",0,35,1080,0
2019-03-13,0,0,15,16,0,1,"This car isn’t available",0,30,150,0
2019-03-13,0,0,none,3,0,0,none,0,155,170,0
2019-03-13,0,0,10,10,0,1,"This car isn’t available",0,39,176,0
2019-03-13,0,0,31,33,0,0,none,0,25,1138,0
2019-03-13,0,0,23,23,0,1,"This car isn’t available",0,73,191,0
2019-03-13,0,0,15,16,0,0,none,0,45,201,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,112,1145,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,69,216,0
2019-03-13,0,0,none,2,0,0,none,0,70,1175,0
2019-03-13,0,0,22,34,0,0,none,0,49,1197,0
2019-03-13,0,0,54,72,0,1,"This car isn’t available",0,99,241,0
2019-03-13,0,0,142,168,0,1,"This car isn’t available",0,37,1210,0
2019-03-13,0,0,22,29,0,1,"This car isn’t available",0,93,1234,0
2019-03-13,0,0,none,1,0,0,none,0,89,1243,0
2019-03-13,0,0,none,1,0,0,none,0,153,279,0
2019-03-13,0,0,11,11,0,0,none,0,75,289,0
2019-03-13,0,0,23,31,0,0,none,0,30,1264,0
2019-03-13,0,0,18,21,0,1,"This car isn’t available",0,24,307,0
2019-03-13,0,0,2,2,0,0,none,0,64,1276,0
2019-03-13,0,0,7,8,0,0,none,0,37,333,0
2019-03-13,0,0,5,7,0,0,none,0,30,339,0
2019-03-13,0,0,9,9,0,1,"This car isn’t available",0,144,1313,0
2019-03-13,0,0,5,5,0,1,"This car isn’t available",0,64,1336,0
2019-03-13,0,0,11,11,0,0,none,0,99,1346,0
2019-03-13,0,0,51,67,0,1,"This car isn’t available",0,46,361,0
2019-03-13,0,0,31,32,0,1,"This car isn’t available",0,75,368,0
2019-03-13,0,0,140,160,0,0,none,0,37,404,0
2019-03-13,0,0,36,39,0,1,"This car isn’t available",0,65,1387,0
