insurance,car_year,city,description,zip_code,trim,star_rating,gas,guidelines,model,state,add_delivery_cost,car_id,make,mpg,n_of_seats,delivery_cost_airport,vehicle_type,distance_included,n_of_doors,host_id,add_delivery_info,delivery_airport,car_page_url,business_class
"Liberty Mutual",2018,el-segundo,"First time renting on Turo?  Use this link and get $25 off!! - 
https://turo.com/c/sarveny1

EASY drop off and pick up from LAX.
Book Instantly and pick up in one hour!

This is the best car to drive around and tour LA. It's quick and fun to drive! Drive it up and down the coast or even to Vegas and San Francisco

This is a 2018 Chrysler Pacifica LIMITED passenger minivan. 
This  is a  brand new Van!!!

This minivan features:
- Electric Dual sliding doors
- GPS NAVIGATION
- 8 passenger
- Rear dvd entertainment system 
- Cargo rack on top
- Bluetooth, AUX, USB, CD
- Touch screen head unit
- Rear Back Up Camera
- Adaptive Cruise Control w/Stop &amp; Go
- Advanced Brake Assist
- Automatic High Beam Headlamp Control
- Full Speed Forward Collision Warning Plus
-ParkSense /Rear Park Assist w/Stop
-Rain Sensitive Windshield Wipers
-Radio: Uconnect 3C Nav w/8.4"" Display
-8.4"" Touchscreen Display

You'll receive the Pacifica cleaned inside/out and with a full tank of gas.

Unlike most rentals, our cars are cleaned and sanitized before every ride. We make sure that all the seats, buttons, handles, and steering wheel are all sanitized for your safety and pleasure. Although our renters bring back our Pacifica clean, we still vacuum under the mats and seats, sanitize wipe the headrest, and clean between the cracks. Our car is in new condition and we like to keep it that way.

Airport Delivery Available ...curbside outside the baggage claim!
We have these amenities. Please ask for further details when booking the car.
- Baby Seat
- Infant Seat

Book Instantly &amp; Pick-Up in an hour!
Available 24/7

??My Other vehicles I have available for rent??
2016 BMW M4 CONV.
2015 AUDI RS5

2018 DODGE CHALLENGER DESTROY GREY WITH RACING STRIPES
2018 DODGE CHALLENGER WHITE WITH RACING STRIPES 
2018 DODGE CHARGER WHITE WITH CARBON FIBER RACING STRIPES
2018 DODGE CHARGER BLACK WITH RACING STRIPES 

2018 TOYOTA CAMRY XSE SPECIAL EDITION
2018 HONDA ACCORD SPORT

2017 GMC ACADIA DENALI BLACK
2018 GMC ACADIA DENALI AWD WHTE

2018 HONDA ODYSSEY WITH REAR ENTERTAINMENT SYSTEM
2017 CHRYSLER PACIFICA WITH DVD PLAYER 
2018 CHRYSLER PACIFICA HYBRID LIMITED WITH DVD PLAYER
2018  CHRYSLER PACIFICA LIMITED

Thank you for reading!!!
Sarven",90245,Limited,5.0,"Gas (Regular)","[""Thank you for taking care of my car... -No pets -No food or drinks -No heavy cologne-No Toll roads-No smokingSmoking, pets, eating, are NOT allowed inside our car. A $250 cleaning fee will be applied to your Turo Reservation if there is any smoke smell, evidence of pets or other foul smell detected upon return.e safe and have a great drive! We are here to make your trip as easy and enjoyable as possible so please don't hesitate to reach out with any questions before, during or after your trip as we're here to help!Be safe and have a great drive! We are here to make your trip as easy and enjoyable as possible so please don't hesitate to reach out with any questions before, during or after your trip as we're here to help!""]",pacifica,ca,60,918,chrysler,24,7,"['$35', '$120', '$60', '$60']",minivans,none,4,6,"Up to 15 miles","['Los Angeles International Airport', 'Bob Hope Airport', 'Long Beach Airport', 'Van Nuys Airport']","https://turo.com/rentals/minivans/ca/el-segundo/chrysler-pacifica/476622",1
"Liberty Mutual",2011,marietta,"Like new 2013 Smart Car great on gas! Under 25k miles ice cold A/C!!

$25 off your first rental when you sign up for Turo using this Link: https://turo.com/c/janithr",30067,"passion coupe",5.0,"Gas (Premium)",none,fortwo,ga,80,938,smart,36,2,"['$40']",cars,none,2,95,"Up to 50 miles","['Hartsfield-Jackson Atlanta International Airport']","https://turo.com/rentals/cars/ga/marietta/smart-fortwo/443438",0
"Liberty Mutual",2018,los-angeles,none,91406,"Grand Touring",5.0,Gas,none,3,ca,120,958,mazda,32,5,"['$120', '$60', '$20']",cars,750,4,35,"Up to 20 miles","['Los Angeles International Airport', 'Bob Hope Airport', 'Van Nuys Airport']","https://turo.com/rentals/cars/ca/los-angeles/mazda-3/393988",0
"Liberty Mutual",2017,inglewood,"UNLIMITED MILEAGE  
 
SHORT TERM - LONG TERM - LAST MINUTES ARE WELCOME  
 
WE CAN PICK YOU UP AND DROP YOU OFF AT LAX AIRPORT  
  
PLEASE CONTACT US IF YOU HAVE ANY QUESTIONS 
 
NON-SMOKING/NO PETS 
 
NOTE: Change of address after car was booked will be declined. Delivery service must be chosen before trip is booked and must be approved by owner. Not all areas and dates are available for delivery services.",90301,none,5.0,Gas,none,mustang,ca,100,978,ford,22,4,[],cars,none,2,93,"Up to 15 miles","['Los Angeles International Airport']","https://turo.com/rentals/cars/ca/inglewood/ford-mustang/503575",0
"Liberty Mutual",2012,diamond-bar,none,91765,"LE 8-Passenger",5.0,"Gas (Regular)",none,sienna,ca,none,998,toyota,22,8,"['$40', '$60', '$60']",minivans,none,4,145,none,"['Los Angeles International Airport', 'John Wayne Airport', 'LA/Ontario International Airport']","https://turo.com/rentals/minivans/ca/diamond-bar/toyota-sienna/444866",1
"Liberty Mutual",2009,union-city,none,30291,none,5.0,Gas,none,"c class",ga,0,1018,"mercedes benz",30,5,[],cars,none,4,29,"Your location","['Hartsfield-Jackson Atlanta International Airport']","https://turo.com/rentals/cars/ga/union-city/mercedes-benz-c-class/571678",0
"Liberty Mutual",2016,inglewood,"UNLIMITED MILEAGE 

SHORT TERM - LONG TERM - LAST MINUTES ARE WELCOME 

WE CAN PICK YOU UP AND DROP YOU OFF AT LAX AIRPORT

PLEASE CONTACT US IF YOU HAVE ANY QUESTIONS

NON-SMOKING/NO PETS",90301,none,5.0,"Gas (Regular)",none,mustang,ca,100,1038,ford,22,4,[],cars,none,2,93,"Up to 15 miles","['Los Angeles International Airport']","https://turo.com/rentals/cars/ca/inglewood/ford-mustang/481882",0
"Liberty Mutual",2010,pico-rivera,"New users please sign up here to get credit $
https://turo.com/c/germanc

Corvette Stingray Z51 3LT  
Convertible transparent top
No Smoking Please.

you can't go wrong with this color it will grab everybody's attention.
This 2014 Corvette Stingray Z51 2 door Convertible has a 6.2L V8, 6-Speed Automatic transmission with Paddle Shifters. It is yellow on brown Leather Seating Surfaces. The Z51 package sets this car apart from the others giving it solid handling and head turning looks. The 3LT package gives you every option you can think of, making this the ultimate convertible sports car with all the comfort and convenience you need. 

Magnetic ride select options allow you to set the car on touring mode for ultimate comfort and instantly switch to sport mode for an exhilarating sporty ride. 

Engine: 460HP V8 6.2L 
Transmission:	6-speed Automatic w/Paddle Shifters 
0-60: 4.0 seconds 
Top Speed: 185 mph 
Passengers: 2 
Exterior: Yellow 
Interior: Brown 
Drivetrain: Rear Wheel Drive",90660,none,5.0,"Gas (Premium)",none,"corvette stingray",ca,none,1058,chevrolet,none,2,"['$120']",cars,none,2,139,none,"['Los Angeles International Airport']","https://turo.com/rentals/cars/ca/pico-rivera/chevrolet-corvette-stingray/218476",1
"Liberty Mutual",2018,los-angeles,"New 2018 Honda Accord, redesigned style in metallic gray.",90037,none,5.0,"Gas (Premium)",none,accord,ca,120,1078,honda,34,5,"['$120']",cars,1000,4,270,"Up to 15 miles","['Los Angeles International Airport']","https://turo.com/rentals/cars/ca/los-angeles/honda-accord/553238",1
"Liberty Mutual",2013,atlanta,"CLASSY &amp; SLEEK 
2014 MASERATI GHIBLI

NO-SMOKING ($150 Cleaning fee will be applied if smoking)

93 GAS ONLY

BRING VEHICLE BACK IN THE SAME CONDITION AS WHEN FIRST RENTED ($65 Cleaning fee will be applied if not brought back clean)",30324,"S Q4",5.0,"Gas (Premium)",none,ghibli,ga,none,1098,maserati,20,5,[],cars,none,4,259,none,"['Hartsfield-Jackson Atlanta International Airport']","https://turo.com/rentals/cars/ga/atlanta/maserati-ghibli/562796",1
"Liberty Mutual",2017,inglewood,"UNLIMITED MILEAGE 

SHORT TERM - LONG TERM - LAST MINUTES ARE WELCOME 

WE CAN PICK YOU UP AND DROP YOU OFF AT LAX AIRPORT 
 
PLEASE CONTACT US IF YOU HAVE ANY QUESTIONS

NON-SMOKING/NO PETS

NOTE: Change of address after car was booked will be declined. Delivery service must be chosen before trip is booked and must be approved by owner. Not all areas and dates are available for delivery services.",90301,none,4.5,"Gas (Regular)",none,mustang,ca,100,1118,ford,22,4,[],cars,none,2,93,"Up to 15 miles","['Los Angeles International Airport']","https://turo.com/rentals/cars/ca/inglewood/ford-mustang/463636",0
"Liberty Mutual",2010,eagan,"This Yaris is available just 6.5 miles from the airport, a quick ten mins Uber/Lyft ride will be most cost-effective for you. 

This Base Yaris is perfect for zipping around town or taking a trip to the many places. Minneapolis has to offer, excellent gas mileage, and comfortable/clean interior. It has been regularly serviced and inspected for your safety. I try to make extra effort to make your trip comfortable. Please note that this is the base Yaris, it does not come with power locks or power windows, however it does come with cold AC. 

Sometimes we need to go few more places. Please let me know in advance, and we can work something out that fit both our budgets. 

I value the best experience and will make sure you enjoy the process. My cell phone is always with me to assist you with questions or concerns that may arise before, during or after your trip.

Looking for a luxury AWD, check out my Audi A4. 
https://turo.com/rentals/cars/mn/eagan/audi-a4/323760


Looking for small economical minivan, Check out my Mazda5
https://turo.com/rentals/minivans/mn/eagan/mazda-mazda5/382166

Looking for an economical sedan, but with cruise control and for doors, check out my Nissan Versa.
https://turo.com/rentals/cars/mn/eagan/nissan-versa/342891

**24/7 ROADSIDE ASSISTANCE** Even though my cars are mechanically reliable, we also know that life is unpredictable. To cover all the uncertainties, my vehicles are covered under Turo's 24/7 Roadside Assistance plan. This means if anything goes wrong, you can call Turo anytime. 

Last but not least, the no smoking rule is very important to me. Thank you for understanding.",55121,Base,5.0,"Gas (Regular)","['GuidelinesI love pets, but they are not allowed in this Versa. No smoking or cig smell inside the car.']",yaris,mn,80,1138,toyota,32,5,"['$85']",cars,750,2,421,"Up to 25 miles","['Minneapolis-St. Paul International Airport']","https://turo.com/rentals/cars/mn/eagan/toyota-yaris/397503",0
"Liberty Mutual",2012,oxon-hill,"Here is my 2016 Nissan Versa. The car is well maintained and ready for pick up.  It's the perfect size for city driving! Low Cost on gas with 30 MPG city or 41  MPG highway and with  a range of over 400 miles per gas tank for those trips out of town . Vehicle comes equipped with AUX and USB accessibility.Plenty of trunk space and can seat 5 comfortably. Why pay $45 to $60 on a round trip with Uber when you can rent a car for the entire day for less. This car is is available 24/7 for Short and Long Term rental. 
  


Please Read :
Avoid extra fees
1. The vehicle has to be returned in the same condition as received. Any damage done to the vehicle 
inside/outside is renter’s responsibility.
2. Please, Absolutely no smoking in the car. If smoke smell is found in the car renter will be charge a $150 cleaning fee. 
3. No pets allowed in the vehicle.
4. When returned, vehicle needs to be clean and refuel to the same gas level as received. Renter will be charge for each case.

Any question or request delivery, Please let me know. It's my pleasure with the best service for you.

Roadside Service Available 24/7 Trough Turo
And You Will be Covered By Turo Insurance.
You Don't Have To Worry About ANYTHING Just Rent it!",20745,"1.6 SV",5.0,Gas,none,versa,md,30,1158,nissan,36,5,"['$60', '$60', '$60']",cars,none,4,60,"Up to 20 miles","['Washington Reagan National Airport', 'Baltimore/Washington International Thurgood Marshall Airport', 'Washington Dulles International Airport']","https://turo.com/rentals/cars/md/oxon-hill/nissan-versa/446015",1
